id,price_doc
36470,8193441
36471,8348495
36472,8215563
36473,8058732
36474,8011336
36475,8111832
36476,7927774
36477,6264717
36478,8169285
36479,8145946
36480,7272716
36481,8191979
36482,8174762
36483,7175789
36484,6115771
36485,7747670
36486,8205482
36487,8288801
36488,7984220
36489,8176146
36490,8046175
36491,7800256
36492,8317207
36493,7555973
36494,8107852
36495,5912384
36496,8133209
36497,7138372
36498,7901139
36499,8360637
36500,7998496
36501,6872698
36502,8261994
36503,6728726
36504,6793013
36505,4701588
36506,8230848
36507,8258814
36508,7245503
36509,8182888
36510,8229126
36511,7925787
36512,4356431
36513,8372112
36514,8220104
36515,7953760
36516,7738859
36517,6940350
36518,8428366
36519,7996740
36520,8099856
36521,7872695
36522,7945320
36523,7203685
36524,8359581
36525,6127677
36526,4726954
36527,6792283
36528,5701748
36529,8106413
36530,8425631
36531,7934870
36532,6823956
36533,7648048
36534,8426843
36535,8415070
36536,7752550
36537,8035454
36538,8244728
36539,8027141
36540,8132516
36541,7425903
36542,8096051
36543,7677107
36544,8302680
36545,7443823
36546,5315331
36547,8352769
36548,7884253
36549,8305259
36550,8121098
36551,7662695
36552,5608997
36553,7867575
36554,3351834
36555,7929749
36556,6818023
36557,8045938
36558,3713945
36559,7690901
36560,8002145
36561,7154574
36562,7468532
36563,8089426
36564,7888218
36565,7836267
36566,4799509
36567,7522775
36568,8399760
36569,7996801
36570,7762399
36571,5344346
36572,5968775
36573,7842049
36574,7129766
36575,7905908
36576,8320696
36577,7010650
36578,8404366
36579,7853280
36580,7759847
36581,6818023
36582,6659351
36583,6312662
36584,6725776
36585,8153256
36586,7236154
36587,7682799
36588,7879062
36589,8235341
36590,7919391
36591,7541235
36592,6290155
36593,7010650
36594,7511449
36595,4436905
36596,6458127
36597,4829302
36598,7003265
36599,7374644
36600,7315920
36601,7659380
36602,7921322
36603,3742994
36604,7993825
36605,8054047
36606,7922897
36607,8312140
36608,7093116
36609,8334908
36610,7975956
36611,7391373
36612,8220222
36613,7520875
36614,8168407
36615,8357851
36616,5900040
36617,6117022
36618,7377650
36619,8397688
36620,3998451
36621,7534553
36622,8452788
36623,8404366
36624,8168407
36625,8355345
36626,5425372
36627,7724527
36628,7407307
36629,7057188
36630,6806527
36631,6952590
36632,6206904
36633,8203122
36634,8120695
36635,8335497
36636,8408589
36637,8417564
36638,7306707
36639,7881841
36640,4802840
36641,7177422
36642,4886107
36643,7391738
36644,7935785
36645,8321790
36646,8307543
36647,7823203
36648,8172279
36649,7194229
36650,7800241
36651,7936536
36652,8350916
36653,8121681
36654,8425478
36655,8135667
36656,8069054
36657,8023670
36658,4638433
36659,5103930
36660,5235750
36661,8291851
36662,8048936
36663,8240767
36664,8119454
36665,8097788
36666,7740945
36667,7478484
36668,7820323
36669,8384461
36670,7342731
36671,8191470
36672,8217830
36673,6028741
36674,7380173
36675,7906846
36676,8223460
36677,7799923
36678,7490924
36679,7330998
36680,5836848
36681,8319336
36682,8356493
36683,8328959
36684,8174858
36685,8127740
36686,8348771
36687,8406335
36688,8162952
36689,7960270
36690,6587858
36691,8385687
36692,8359581
36693,7674373
36694,6636005
36695,8260234
36696,7220282
36697,8078339
36698,7944116
36699,7602993
36700,7559873
36701,7077648
36702,8005474
36703,7351701
36704,7271142
36705,8412650
36706,7886888
36707,7782413
36708,8329478
36709,8087791
36710,7676911
36711,7027041
36712,6696986
36713,7038831
36714,6820150
36715,7137399
36716,6995198
36717,7594882
36718,7692491
36719,8345823
36720,6737142
36721,3024054
36722,7862419
36723,6527134
36724,8250231
36725,8032016
36726,8097490
36727,7125492
36728,8341534
36729,3721140
36730,8335311
36731,5905181
36732,7894523
36733,8247643
36734,8184158
36735,8007148
36736,7719904
36737,7655175
36738,8286726
36739,7657242
36740,6495022
36741,6844585
36742,8456166
36743,7934173
36744,7315224
36745,7662358
36746,7780145
36747,8320789
36748,8448314
36749,7750951
36750,8446419
36751,8139406
36752,8199634
36753,7625713
36754,7966582
36755,7700144
36756,6928320
36757,8276277
36758,6157197
36759,7374644
36760,8072488
36761,5293055
36762,8407601
36763,5641006
36764,4596781
36765,8040921
36766,8351315
36767,6242237
36768,6859906
36769,7262491
36770,8272699
36771,7338181
36772,7325420
36773,8227291
36774,5301742
36775,8171086
36776,8240738
36777,8141383
36778,8361491
36779,7730039
36780,7881148
36781,7949671
36782,7475654
36783,8314301
36784,6023861
36785,8341534
36786,7795300
36787,7919981
36788,8020581
36789,8078462
36790,6400675
36791,8174762
36792,7269024
36793,7733629
36794,7709514
36795,7899616
36796,8387293
36797,8354862
36798,4096076
36799,8228246
36800,8020737
36801,7051166
36802,7781955
36803,8376969
36804,7932662
36805,5517361
36806,8098226
36807,7844042
36808,5672726
36809,7781876
36810,7921939
36811,4201251
36812,3806194
36813,8100742
36814,7694008
36815,8369291
36816,6983522
36817,7012426
36818,7036850
36819,7282585
36820,7680902
36821,8163524
36822,8283199
36823,6593951
36824,4527813
36825,8290522
36826,3022963
36827,7455055
36828,7244035
36829,7244012
36830,8418024
36831,8257934
36832,7752518
36833,7456746
36834,8050507
36835,4287180
36836,7645696
36837,7468532
36838,8176146
36839,8300569
36840,6192379
36841,8034071
36842,8412497
36843,7861396
36844,8155878
36845,7730892
36846,6754956
36847,6585884
36848,8287419
36849,7906831
36850,7944397
36851,7402014
36852,7404829
36853,7611326
36854,8042111
36855,7625935
36856,8076037
36857,8043403
36858,7061306
36859,8098151
36860,8012105
36861,7497640
36862,7442824
36863,8265365
36864,8408899
36865,7441651
36866,7346971
36867,7272095
36868,8217830
36869,5069130
36870,8139255
36871,7940811
36872,8368525
36873,8313345
36874,7504344
36875,8100226
36876,7771409
36877,8291066
36878,7425707
36879,7098500
36880,5769892
36881,8060466
36882,8290408
36883,6383920
36884,7444561
36885,4285653
36886,5388833
36887,6469764
36888,6799377
36889,7872424
36890,7359907
36891,6969857
36892,7456230
36893,7473878
36894,7754037
36895,7695074
36896,7004851
36897,8204821
36898,7020636
36899,8090157
36900,8079788
36901,4941545
36902,7724202
36903,8415582
36904,8108814
36905,7944819
36906,7241603
36907,7664836
36908,8373810
36909,8133456
36910,8068011
36911,6910887
36912,8405321
36913,8336483
36914,6919602
36915,8025135
36916,8325722
36917,7500144
36918,8298712
36919,5790519
36920,4550721
36921,8325456
36922,7893949
36923,7863806
36924,8301599
36925,7351334
36926,7853215
36927,8428735
36928,7504497
36929,5632076
36930,8403839
36931,8309254
36932,7458353
36933,8351944
36934,8262612
36935,8265380
36936,6684828
36937,4966146
36938,4817681
36939,7957172
36940,8217819
36941,4293518
36942,6366263
36943,7232422
36944,8137692
36945,8370531
36946,7397696
36947,8065448
36948,7698479
36949,8268138
36950,7705848
36951,7969631
36952,8084041
36953,7488337
36954,4508346
36955,6901318
36956,7946636
36957,6550668
36958,7007505
36959,7114489
36960,7959908
36961,7936109
36962,8071672
36963,8113842
36964,7911182
36965,7758163
36966,5301560
36967,8103777
36968,6844585
36969,4538651
36970,8110934
36971,7758475
36972,7814216
36973,8384944
36974,7521315
36975,7335459
36976,8017416
36977,4311132
36978,7624011
36979,7149588
36980,7805191
36981,7885568
36982,7792940
36983,7138807
36984,7929749
36985,7082780
36986,7594826
36987,8385539
36988,5035454
36989,7422536
36990,7875009
36991,7981168
36992,8228373
36993,6786067
36994,8323745
36995,7001793
36996,8113234
36997,8385539
36998,8429864
36999,7955596
37000,7967975
37001,8170782
37002,7942223
37003,8334311
37004,8407697
37005,4285009
37006,8341569
37007,7170151
37008,7703501
37009,7534767
37010,7559729
37011,8163885
37012,6256710
37013,7605056
37014,6600855
37015,7550546
37016,8119797
37017,7799307
37018,8063241
37019,6446366
37020,7518512
37021,8069054
37022,6465685
37023,6818023
37024,7860419
37025,7969948
37026,7891693
37027,6617245
37028,7647040
37029,8324546
37030,8290103
37031,8091945
37032,8413832
37033,7967192
37034,8419055
37035,7334315
37036,7754200
37037,7952097
37038,6614845
37039,6804838
37040,8275361
37041,7461682
37042,6592659
37043,8349158
37044,8327170
37045,8138241
37046,8124942
37047,8314869
37048,7569273
37049,8205006
37050,4392326
37051,8149046
37052,6888024
37053,8134710
37054,8071076
37055,6918668
37056,7744610
37057,7520009
37058,8138077
37059,7064247
37060,7479269
37061,6897818
37062,6896048
37063,7375986
37064,8291494
37065,7191027
37066,7148258
37067,5469183
37068,8327795
37069,7916026
37070,8118860
37071,7631921
37072,6581132
37073,8077726
37074,8267898
37075,7746477
37076,8429422
37077,7974154
37078,7382088
37079,6712244
37080,7150290
37081,7841506
37082,8341534
37083,3712568
37084,8341534
37085,6062825
37086,7154732
37087,7978350
37088,8291835
37089,8154155
37090,7662590
37091,7251185
37092,7077667
37093,7772853
37094,8345488
37095,7644709
37096,4677996
37097,7495518
37098,7707053
37099,8170133
37100,7339291
37101,8249041
37102,6630640
37103,7861918
37104,8089933
37105,7557753
37106,7284829
37107,6604084
37108,8168407
37109,7007898
37110,8050645
37111,7758825
37112,7560148
37113,7896809
37114,5990464
37115,8403308
37116,8146046
37117,7466317
37118,7853280
37119,7733241
37120,7270197
37121,8218631
37122,8267933
37123,7144523
37124,7821381
37125,8029120
37126,5603011
37127,6709947
37128,7907591
37129,7710703
37130,5690749
37131,8249750
37132,7741764
37133,7733840
37134,8372362
37135,3765508
37136,7639598
37137,7670249
37138,1927325
37139,7946466
37140,6818023
37141,6578019
37142,7539305
37143,8449591
37144,7226940
37145,4285653
37146,7981641
37147,6881036
37148,7721859
37149,7844750
37150,7551302
37151,8401360
37152,8444873
37153,8160653
37154,8385539
37155,8291726
37156,8357871
37157,7534209
37158,3751703
37159,8129077
37160,8154942
37161,8098028
37162,8304816
37163,7991936
37164,8235169
37165,8286772
37166,6216356
37167,4474262
37168,8053000
37169,8354756
37170,8320230
37171,8408095
37172,8237594
37173,7071088
37174,7925099
37175,8370885
37176,8238550
37177,7010650
37178,8280640
37179,7925787
37180,7766808
37181,7888424
37182,8200616
37183,7912988
37184,8002181
37185,8132836
37186,7968108
37187,7490733
37188,6095358
37189,7332426
37190,7116912
37191,8331869
37192,6995311
37193,8368045
37194,6635721
37195,7267537
37196,6561226
37197,6459059
37198,8227829
37199,7921322
37200,7025483
37201,8385539
37202,8436538
37203,7729303
37204,6866238
37205,8347521
37206,7589746
37207,6518364
37208,7938333
37209,6719558
37210,8406953
37211,8168407
37212,8327692
37213,8077849
37214,8364050
37215,8286606
37216,7856715
37217,8273029
37218,8122028
37219,7624524
37220,7914630
37221,3849588
37222,8295244
37223,6917384
37224,4226054
37225,3754613
37226,8358351
37227,8291040
37228,8089241
37229,4748067
37230,1928535
37231,6915203
37232,7759408
37233,8068689
37234,8094450
37235,7422158
37236,6621938
37237,8055003
37238,7831623
37239,7173657
37240,6426510
37241,7895401
37242,7123929
37243,8171321
37244,7740598
37245,6926449
37246,7926586
37247,8120922
37248,7364206
37249,3137916
37250,8085433
37251,6523588
37252,6259152
37253,7117449
37254,7325781
37255,8408502
37256,4289434
37257,7524822
37258,6463398
37259,8329972
37260,8224785
37261,7914838
37262,8182969
37263,6185775
37264,6093778
37265,8070457
37266,8370000
37267,7615439
37268,8209703
37269,7107310
37270,8017100
37271,8176169
37272,6741619
37273,4402526
37274,7329382
37275,7919610
37276,8277158
37277,6784206
37278,7546470
37279,7157595
37280,7958312
37281,6640551
37282,8036947
37283,7574101
37284,8314300
37285,7599681
37286,7552567
37287,8022669
37288,6993514
37289,7721021
37290,7653532
37291,8070672
37292,8349230
37293,6701004
37294,8192002
37295,7284590
37296,8168407
37297,8054513
37298,8179704
37299,7315554
37300,7218170
37301,7710707
37302,7983166
37303,7295737
37304,8040999
37305,6370522
37306,5287495
37307,7811196
37308,8245074
37309,8042731
37310,6450049
37311,7993409
37312,6447058
37313,8138688
37314,8061685
37315,8020732
37316,8290932
37317,7340443
37318,7906299
37319,7246431
37320,7093987
37321,7501068
37322,8068884
37323,7730209
37324,6629917
37325,8187513
37326,7391935
37327,8177186
37328,8266651
37329,7389917
37330,6703401
37331,7762131
37332,8380839
37333,7264595
37334,6818023
37335,6756286
37336,6911600
37337,7010650
37338,6818023
37339,7488117
37340,8268568
37341,6542260
37342,8130463
37343,6805873
37344,8273322
37345,6475598
37346,4287180
37347,8345457
37348,6569705
37349,8380857
37350,7253166
37351,8038993
37352,6682302
37353,7899107
37354,7640929
37355,8227526
37356,3834979
37357,7288241
37358,6362753
37359,3885152
37360,7975923
37361,6533472
37362,8376359
37363,8112822
37364,5614492
37365,7771171
37366,6835666
37367,8294200
37368,7970107
37369,7276270
37370,7671543
37371,4776674
37372,8353670
37373,7311888
37374,6353525
37375,6620674
37376,8446451
37377,7913914
37378,7927774
37379,7405345
37380,8129227
37381,7587213
37382,7364493
37383,7797791
37384,5494683
37385,8233267
37386,5737993
37387,6649209
37388,7827154
37389,7679988
37390,8182758
37391,6952729
37392,8050475
37393,7931193
37394,6830074
37395,8208054
37396,7718420
37397,6671309
37398,7347158
37399,7859866
37400,7906594
37401,8027582
37402,8361694
37403,7180294
37404,7932406
37405,8132229
37406,7267619
37407,7276453
37408,8127561
37409,8421927
37410,8004745
37411,6412227
37412,4799613
37413,7140202
37414,4231364
37415,8301870
37416,3021914
37417,7163659
37418,6121817
37419,7378742
37420,8292726
37421,7760054
37422,7583906
37423,4701588
37424,8343756
37425,7455536
37426,8136337
37427,7981768
37428,7505497
37429,7673207
37430,7017617
37431,4576844
37432,6908626
37433,7453395
37434,4201251
37435,7911976
37436,6749014
37437,7720464
37438,8197976
37439,3359202
37440,8283141
37441,7956290
37442,7651659
37443,8060367
37444,5310963
37445,5542014
37446,6881800
37447,6458163
37448,8196599
37449,8255948
37450,8104154
37451,7689382
37452,8297600
37453,8151565
37454,4460812
37455,8259679
37456,7111940
37457,6660470
37458,6423698
37459,8223283
37460,8401908
37461,7936109
37462,8038965
37463,4037860
37464,7887306
37465,8039633
37466,8148736
37467,8362726
37468,4195038
37469,8308611
37470,6663966
37471,8116218
37472,7981768
37473,8003352
37474,7017419
37475,8005458
37476,8074005
37477,4328922
37478,4277325
37479,3021884
37480,8447871
37481,7554172
37482,7443024
37483,8336023
37484,8462259
37485,7234810
37486,3889882
37487,7668088
37488,8040743
37489,6487456
37490,8463934
37491,6498867
37492,7008613
37493,7991936
37494,8199005
37495,8362628
37496,7665461
37497,7407717
37498,7692402
37499,8302881
37500,6688557
37501,7745838
37502,6762928
37503,7845082
37504,8060070
37505,3808016
37506,4218021
37507,8259092
37508,7844859
37509,7429721
37510,3788602
37511,7231123
37512,7525153
37513,4079653
37514,7650440
37515,8081704
37516,7373014
37517,6709103
37518,7509436
37519,5446468
37520,7015836
37521,8295134
37522,8142907
37523,6579535
37524,2684688
37525,7756623
37526,7464028
37527,7533149
37528,8152776
37529,7229017
37530,8345687
37531,8347845
37532,8125351
37533,7074723
37534,8163493
37535,8300508
37536,8246042
37537,8365056
37538,7922837
37539,8366898
37540,3733216
37541,7923789
37542,8214174
37543,7969525
37544,8380752
37545,7137510
37546,8229204
37547,8118065
37548,7062652
37549,7197045
37550,8003070
37551,6371678
37552,8108060
37553,7754170
37554,8004160
37555,8312650
37556,7816949
37557,7471401
37558,7372597
37559,4791333
37560,7661626
37561,7800221
37562,7170640
37563,7157031
37564,7790274
37565,8070683
37566,8475776
37567,8206207
37568,7208853
37569,8367224
37570,7010650
37571,7378737
37572,8125773
37573,7665680
37574,8343158
37575,5811929
37576,8145979
37577,7940514
37578,7781655
37579,7420516
37580,8239370
37581,5987136
37582,8352057
37583,5417652
37584,8088198
37585,7557812
37586,7026596
37587,7871473
37588,7978661
37589,8112792
37590,8097639
37591,8003355
37592,7907233
37593,4058115
37594,8174762
37595,8280687
37596,6739064
37597,7852854
37598,7896809
37599,8461812
37600,8168974
37601,6244834
37602,8291572
37603,8119171
37604,8043249
37605,8099095
37606,7781111
37607,7327010
37608,8182734
37609,8134209
37610,6452690
37611,7283790
37612,8292934
37613,7943494
37614,7552567
37615,8361990
37616,7461270
37617,6878435
37618,8303581
37619,7471519
37620,6896833
37621,7463605
37622,7515898
37623,6557169
37624,6499868
37625,8433249
37626,8393393
37627,3754613
37628,7807965
37629,7466530
37630,7927774
37631,8235088
37632,7934820
37633,4310236
37634,6944515
37635,8391035
37636,7578861
37637,7177246
37638,7679613
37639,7934820
37640,6682302
37641,7367130
37642,7463605
37643,7884847
37644,8168407
37645,7827004
37646,8405601
37647,8347702
37648,7010917
37649,8288815
37650,2679371
37651,8109454
37652,8244116
37653,8034670
37654,8232119
37655,7944811
37656,4612146
37657,5701139
37658,6703942
37659,7910023
37660,6371688
37661,8165341
37662,6655550
37663,7963582
37664,7903624
37665,8284441
37666,7878687
37667,8290580
37668,3845057
37669,8143649
37670,7928471
37671,8319991
37672,8177075
37673,6604068
37674,7369577
37675,7995685
37676,8097628
37677,7882619
37678,7333559
37679,6890104
37680,8194078
37681,8396412
37682,8448022
37683,4541908
37684,8064673
37685,5827980
37686,7958098
37687,8098400
37688,7982788
37689,7952702
37690,7519466
37691,7367097
37692,8125983
37693,7520107
37694,7712901
37695,8427963
37696,4308984
37697,5590807
37698,7555112
37699,8302128
37700,3736014
37701,7845113
37702,7183772
37703,8001726
37704,8405858
37705,6638302
37706,4894771
37707,7301784
37708,8103013
37709,8066847
37710,7920566
37711,7919675
37712,8298034
37713,7261783
37714,7953696
37715,8020949
37716,8259227
37717,8076649
37718,6268579
37719,8053501
37720,8436152
37721,7634286
37722,7930133
37723,7778251
37724,8390992
37725,4879029
37726,5828941
37727,7971984
37728,7883526
37729,8466427
37730,8310257
37731,6545419
37732,6892589
37733,8249760
37734,8057091
37735,8142983
37736,8174762
37737,7477965
37738,7080484
37739,7342650
37740,7872307
37741,7530234
37742,7528713
37743,7682757
37744,7972726
37745,7728024
37746,8346464
37747,6498762
37748,6178354
37749,6493237
37750,7805441
37751,8104807
37752,7005472
37753,8497655
37754,7830065
37755,7995518
37756,8292337
37757,8359195
37758,7469503
37759,7438291
37760,8316164
37761,4892018
37762,6707603
37763,5229906
37764,8323518
37765,4278211
37766,8174824
37767,7312153
37768,8171532
37769,8141338
37770,7569424
37771,8361241
37772,8221172
37773,7782445
37774,7899340
37775,7052766
37776,7873716
37777,8305656
37778,8004142
37779,6513844
37780,7979729
37781,3991343
37782,8365498
37783,7489854
37784,8355093
37785,8145737
37786,7156873
37787,4391122
37788,4779284
37789,7890696
37790,4759627
37791,4287366
37792,4790142
37793,8380411
37794,7171195
37795,7479925
37796,7199639
37797,8134989
37798,8237413
37799,3754613
37800,7695834
37801,3754613
37802,7831296
37803,8383737
37804,7596378
37805,8144978
37806,8340886
37807,7470238
37808,8265528
37809,7976563
37810,7886419
37811,7310588
37812,8123455
37813,7917813
37814,8305872
37815,8404036
37816,7214006
37817,7867375
37818,7283229
37819,8220691
37820,5169583
37821,4952081
37822,7994108
37823,7399039
37824,6818023
37825,8347105
37826,8044736
37827,7510483
37828,7792310
37829,8091765
37830,6533977
37831,8134149
37832,7241660
37833,7776362
37834,8237528
37835,7972126
37836,7949323
37837,8287149
37838,7830368
37839,8289786
37840,7779584
37841,8079373
37842,8097227
37843,7777758
37844,7969769
37845,8302722
37846,7478753
37847,6706590
37848,7421389
37849,7706899
37850,7846199
37851,7764105
37852,8254948
37853,7271839
37854,7534360
37855,6168475
37856,8387677
37857,7530564
37858,8257796
37859,3935595
37860,7602109
37861,6617727
37862,8201357
37863,8384343
37864,6577945
37865,7654172
37866,8345683
37867,7801745
37868,8289031
37869,8443263
37870,7930790
37871,7444614
37872,7380203
37873,6699297
37874,8431996
37875,7369925
37876,7299306
37877,7944343
37878,6213054
37879,8192064
37880,7473399
37881,8019770
37882,7841614
37883,8410820
37884,8022430
37885,7996203
37886,7601824
37887,7583090
37888,8284732
37889,5732308
37890,6741619
37891,7925041
37892,8125413
37893,7276756
37894,4151603
37895,8299030
37896,7755158
37897,6822529
37898,7442942
37899,8157914
37900,6268579
37901,7975923
37902,6622678
37903,7789064
37904,7243977
37905,7014713
37906,8129675
37907,7504564
37908,7978234
37909,7895588
37910,7476821
37911,6948916
37912,8200147
37913,6498762
37914,7939802
37915,7497113
37916,8290490
37917,7709851
37918,7586267
37919,7313812
37920,7259178
37921,8417779
37922,6122105
37923,7185571
37924,7253001
37925,5485991
37926,7453115
37927,7212074
37928,7791056
37929,8467086
37930,4759627
37931,8034702
37932,3754794
37933,8337033
37934,7366397
37935,7433120
37936,6806846
37937,8305870
37938,6617868
37939,7800748
37940,8396109
37941,8076156
37942,5303375
37943,7180747
37944,5118799
37945,8256153
37946,7765554
37947,8296753
37948,8478441
37949,5495073
37950,8409070
37951,6833618
37952,8264169
37953,6726542
37954,7028320
37955,8259328
37956,7676354
37957,7541859
37958,8192383
37959,7267025
37960,7074100
37961,7683044
37962,6830789
37963,7732924
37964,7306731
37965,7940360
37966,7993835
37967,7767661
37968,7364144
37969,7670130
37970,4220332
37971,8405773
37972,8048906
37973,6531691
37974,7443439
37975,7382581
37976,6956722
37977,7463448
37978,7363151
37979,4999349
37980,7494195
37981,7535591
37982,7044628
37983,8302680
37984,7617773
37985,6805500
37986,8277159
37987,8167097
37988,8114191
37989,8327448
37990,4272884
37991,7074100
37992,8267076
37993,7734161
37994,6062496
37995,3931081
37996,7974656
37997,7255924
37998,3909389
37999,8167097
38000,4791333
38001,4184041
38002,7170277
38003,8415674
38004,7617543
38005,7256283
38006,7974661
38007,6268579
38008,6462039
38009,8174049
38010,8227443
38011,8359997
38012,7792043
38013,7925252
38014,6910166
38015,6965935
38016,7424999
38017,7870628
38018,8229633
38019,8372658
38020,7746757
38021,7564255
38022,8182828
38023,8483657
38024,7935566
38025,8364757
38026,7402142
38027,8381623
38028,7978230
38029,7366961
38030,7386613
38031,8371347
38032,6874537
38033,8432493
38034,7319343
38035,6727033
38036,6241573
38037,8172342
38038,7200887
38039,7548611
38040,8333424
38041,7818410
38042,8182615
38043,8326117
38044,8385853
38045,7964502
38046,6683213
38047,7298671
38048,8118005
38049,7490420
38050,7561185
38051,8293617
38052,8265954
38053,3270312
38054,8198747
38055,7411489
38056,8337524
38057,7367097
38058,7695096
38059,8416115
38060,8102819
38061,8118005
38062,3754613
38063,8418330
38064,8271856
38065,8157870
38066,8184905
38067,6876667
38068,8376727
38069,3894224
38070,8390443
38071,5219690
38072,8375282
38073,7784962
38074,5332784
38075,6989692
38076,6295959
38077,8115826
38078,8436152
38079,6727492
38080,4004904
38081,8407580
38082,7008613
38083,6701605
38084,4085332
38085,8210957
38086,7822303
38087,7425388
38088,6241508
38089,6763339
38090,7691452
38091,8261054
38092,8436949
38093,7370050
38094,8242899
38095,7652813
38096,3787747
38097,3344424
38098,3922323
38099,8044396
38100,7010650
38101,8387933
38102,8163425
38103,8415895
38104,8189947
38105,8071427
38106,7491106
38107,7465451
38108,7261425
38109,7044848
38110,7157798
38111,3754794
38112,4285653
38113,7476959
38114,8392410
38115,4286618
38116,7345407
38117,8327665
38118,7285646
38119,3787747
38120,8289734
38121,1932300
38122,7867854
38123,7186864
38124,8168407
38125,7340207
38126,8221006
38127,6963359
38128,7370438
38129,7642628
38130,7737153
38131,5879950
38132,3754794
38133,7470238
38134,6336706
38135,8221057
